-3.7484405,-1.0388398,4.2558923,49197966774169
-2.149489,-1.0867126,4.0069537,49197982582274
-0.023936402,-1.0867126,3.6335456,49197999244872
1.9771467,-1.2016073,4.0644007,49198011360351
3.3367343,-1.0675635,5.2420716,49198027687255
3.8824842,-0.6079846,6.2091026,49198042488280
3.7675896,0.10053288,6.6495323,49198059486571
3.4037561,1.3739494,6.6208086,49198075721923
2.9920502,2.666515,6.8793216,49198090736571
2.5420458,3.0686467,7.348475,49198106819335
2.561195,2.9441774,7.769756,49198122749511
3.193116,2.9346027,8.813383,49198139564696
4.0356774,3.039923,9.847435,49198152076903
4.543129,2.8771553,10.40276,49198167610351
4.437809,2.6760898,10.268716,49198186470214
4.169721,2.647366,10.211268,49198199745360
3.8920588,2.7718353,10.412334,49198216163817
4.169721,3.1548176,10.728295,49198231056396
4.5910015,4.0261025,10.699572,49198246193114
5.041006,4.610151,10.115523,49198262428466
5.222923,4.4473834,9.244238,49198279152099
4.7537694,4.1601467,8.372953,49198292793456
4.1122737,4.581427,7.7314577,49198311287108
4.08355,5.2516465,7.2718787,49198328163329
4.0261025,5.912291,6.869747,49198340156737
3.844186,6.869747,5.672927,49198357155028
3.5665238,8.028269,5.0505805,49198371528808
4.08355,8.861256,4.6771727,49198386757079
5.17505,9.196365,3.8920588,49198402931396
6.132506,9.474028,2.7909844,49198419868651
7.0325146,9.043172,1.9196993,49198436592284
8.133589,8.286782,1.4122477,49198451515380
8.985725,7.721883,0.6750065,49198466804687
9.454879,7.156984,0.15798025,49198481788817
9.3878565,6.47719,0.09095833,49198496010009
8.794233,5.8165455,0.39734426,49198511726562
7.511243,5.309094,0.19627848,49198528572265
6.678256,4.935686,0.3877697,49198542854491
6.716554,5.194199,0.8473486,49198559028808
7.664436,4.801642,1.1058618,49198575355712
8.708063,3.9207826,0.5888355,49198591926757
9.943181,3.3558834,-0.61755913,49198607063476
10.307014,3.0016246,-1.3165021,49198622963134
10.82404,2.5037475,-0.76117754,49198637611571
11.647452,2.427151,0.40691882,49198655555907
12.068733,2.4845984,1.0962871,49198668129149
11.858093,2.1590633,1.5654407,49198683723632
11.207023,1.8335283,1.4888442,49198699806396
10.82404,1.4026731,1.4122477,49198715583983
10.316589,0.8186249,1.79523,49198732246581
9.474028,0.8186249,2.4558747,49198747352782
9.167642,0.99096704,2.8771553,49198762092773
9.253813,0.5505372,3.039923,49198778938476
9.330409,0.512239,3.0016246,49198795753661
9.397431,0.8281995,3.0877957,49198808693114
8.9761505,0.8473486,3.4707782,49198828773681
8.277207,1.0292653,3.844186,49198841896239
7.961247,1.4313968,4.0069537,49198857948485
8.258059,1.469695,4.342063,49198872444335
8.506997,1.4601204,4.5622783,49198887581054
8.315506,1.5271424,4.6867476,49198902504149
7.9899707,1.1824582,5.0601554,49198919319335
7.741032,0.92394507,5.2420716,49198936256591
8.066567,1.0484143,5.2899446,49198953102294
8.535721,1.1345854,5.366541,49198967476073
8.746361,0.77075213,4.954835,49198982063476
8.966576,-0.14840569,4.2271686,49198997078124
9.138918,-1.0388398,3.2697124,49199012123290
9.272962,-1.5750152,3.0111992,49199028907958
9.2825365,-0.7420284,3.5090764,49199043220702
8.947427,1.2494801,3.9207826,49199058845702
8.526146,2.8771553,3.8920588,49199074470702
8.2676325,3.7292912,3.7292912,49199092140380
8.32508,4.150572,3.2792869,49199108070556
8.315506,4.2558923,3.0303483,49199122932616
8.171887,4.4186597,2.9441774,49199138313476
8.066567,4.389936,2.9154537,49199155037108
7.8846507,4.303765,3.078221,49199171699706
7.616563,4.715471,3.1069448,49199184120360
7.46337,5.2420716,2.7431116,49199199592773
7.56869,5.5963306,2.2069361,49199218666259
8.229335,5.7208,1.6516117,49199233589355
8.564445,6.3527207,1.4409714,49199248359862
8.717637,7.1091113,1.6516117,49199263252440
9.85701,7.2240057,2.101616,49199279243651
10.2016945,7.1186857,1.8909757,49199295112792
10.0868,6.7548523,1.0867126,49199312111083
11.082554,5.682502,1.3260766,49199324806396
10.268716,4.73462,2.0824668,49199343452636
7.4442205,4.2463174,2.2835326,49199356239501
5.194199,4.0931244,2.7239625,49199372169677
4.0548263,4.5622783,3.758015,49199388740722
3.2601378,5.644203,5.299519,49199403419677
2.6090677,6.7931504,6.6495323,49199418708983
2.0537431,7.9516726,8.4686985,49199434333983
1.8526775,8.851681,10.374036,49199452217284
2.1303396,7.4920936,10.450633,49199465522948
2.561195,4.275041,9.7899885,49199483589355
1.9867213,1.9388485,9.004874,49199499214355
1.2016073,0.45479164,7.9133744,49199512458983
1.7282082,-0.40691882,6.850598,49199530677978
3.5569491,-0.78032666,6.1420803,49199543831054
5.2037735,-0.26330042,5.7016506,49199559456054
6.2761245,0.46436617,5.644203,49199575721923
6.7357035,1.2973529,5.873993,49199592292968
6.936769,1.7569319,6.180379,49199609169189
8.028269,1.9388485,6.975067,49199624000732
10.010203,2.1207652,6.5537868,49199639259521
10.603826,2.408002,6.8410234,49199655067626
10.910212,1.3165021,8.526146,49199668892089
10.019777,-0.30159867,8.191036,49199684547607
7.7506065,-1.2590547,8.928278,49199700172607
5.2037735,-0.751603,8.909128,49199715706054
4.351638,-0.8664977,7.549541,49199733436767
5.682502,-1.3069274,7.176133,49199748359862
7.1474094,-1.0867126,6.6878304,49199764351073
7.616563,-1.1058618,6.1612296,49199779487792
7.3389006,-1.0484143,5.9697385,49199794380370
6.831449,-0.8473486,5.998462,49199810707274
6.764427,-0.9718179,6.3622956,49199827827636
6.7931504,-0.9718179,6.9176197,49199840675536
6.630383,-0.98139244,7.2910275,49199856331054
6.4293175,-0.9622433,7.4059224,49199874183837
6.323997,-0.7994758,7.3197513,49199889747802
6.4197426,-0.59841,7.195282,49199904152099
6.5346375,-0.40691882,7.137835,49199919868651
6.5537868,-0.23457673,7.1665583,49199936165038
6.5346375,-0.081383765,7.348475,49199950477782
